OrganizationIdentifier,OrganizationFormalName,ProjectIdentifier,ProjectName,ResultAttachedBinaryObjectFileTypeCode,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,MonitoringLocationCountryName,MonitoringLocationCountyName,MonitoringLocationCountryCode,MonitoringLocationStatePostalCode,MonitoringLocationCountyCode,MonitoringLocationHUCTwelveDigitCode,MonitoringLocationLatitudeMeasure,MonitoringLocationLongitudeMeasure,ActivityIdentifier,ActivityIdentifierUserSupplied,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivitySamplingComponentName,BiologicalActivityAssemblageSampledName,BiologicalActivityToxicityTestType,ActivityConductingOrganizationText,ActivityCommentText,ActivityLocationLatitudeMeasure,ActivityLocationLongitudeMeasure,ActivityLocationHorizontalCoordinateStandardizedDatumName,ActivityLocationSourceMapScale,ActivityLocationHorizontalAccuracyMeasureValue,ActivityLocationHorizontalAccuracyMeasureUnitCode,ActivityLocationHorizontalAccuracyMeasureCollectionMethodName,ActivityLocationDescriptionText,ActivityStartDate,ActivityStartTime,ActivityStartTimeZoneCode,ActivityEndDate,ActivityEndTime,ActivityEndTimeZoneCode,ActivityDepthHeightMeasureValue,ActivityDepthHeightMeasureUnitCode,ActivityDepthHeightMeasureAltitudeReferencePointText,ActivityDepthHeightMeasureRelativeDepthName,ActivityTopDepthHeightMeasureValue,ActivityTopDepthHeightMeasureUnitCode,ActivityBottomDepthHeightMeasureValue,ActivityBottomDepthHeightMeasureUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodIdentifierContext,SampleCollectionMethodName,SampleCollectionMethodDescriptionText,SampleCollectionMethodEquipmentName,SampleCollectionMethodEquipmentCommentText,SamplePreparationMethodIdentifier,SamplePreparationMethodIdentifierContext,SamplePreparationMethodName,SamplePreparationMethodQualifierTypeName,SamplePreparationMethodDescriptionText,SamplePreparationMethodSampleContainerLabelName,SamplePreparationMethodSampleContainerTypeName,SamplePreparationMethodSampleContainerColorName,SamplePreparationMethodChemicalPreservativeUsedName,SamplePreparationMethodThermalPreservativeUsedName,SamplePreparationMethodSampleTransportStorageDescription,HydrologicCondition,HydrologicEvent,DataLoggerLineName,ResultDetectionConditionText,CharacteristicName,CharacteristicNameUserSupplied,MethodSpeciationName,ResultSampleFractionText,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,SubjectTaxonomicNameUserSupplied,SubjectTaxonomicNameUserSuppliedReferenceText,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCount,GroupSummaryWeightMeasureValue,GroupSummaryWeightMeasureUnitCode,ResultDepthHeightMeasureValue,ResultDepthHeightMeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,ResultSamplingPointType,ResultSamplingPointPlaceInSeries,ResultSamplingPointCommentText,RecordIdentifierUserSupplied,ResultIdentifier,ResultMeasureValue,ResultMeasureUnitCode,ResultMeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,StatisticalNValueNumeric,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasureValue,DetectionQuantitationLimitMeasureUnitCode,DetectionQuantitationLimitMeasureCommentText,LaboratorySampleSplitRatio,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,ResultAnalyticalMethodIdentifier,ResultAnalyticalMethodName,ResultAnalyticalMethodDescriptionText,ComparableAnalyticalMethodIdentifier,ComparableAnalyticalMethodIdentifierContext,ComparableAnalyticalMethodModificationText,LaboratoryName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZoneCode,AnalysisEndDate,AnalysisEndTime,AnalysisEndTimeZoneCode,LaboratoryCommentText,PreparationStartDate,PreparationStartTime,PreparationStartTimeZoneCode,PreparationEndDate,PreparationEndTime,PreparationEndTimeZoneCode,SubstanceDilutionFactor,ProviderName
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194475,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1986-10-06,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194475,10.23,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194507,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1986-10-20,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194507,10.79,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194517,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1986-10-27,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194517,9.57,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194560,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1986-12-08,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194560,6.66,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194586,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-01-05,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194586,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194606,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-01-26,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194606,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194659,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-03-09,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194659,11.25,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194667,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-03-23,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194667,9.94,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194759,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-06-08,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194759,10.14,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194767,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-06-15,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194767,11.51,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194789,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-06-29,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194789,9.48,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194804,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-07-13,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194804,9.59,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194812,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-07-20,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194812,9.58,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194817,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-07-27,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194817,9.6,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194844,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-08-31,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194844,8.33,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194860,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-09-21,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194860,9.05,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194870,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-10-05,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194870,9.4,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194902,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1987-11-09,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194902,7.75,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194945,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1988-01-04,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194945,11.24,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,194963,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1988-01-25,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,194963,11.03,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195025,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1988-05-02,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195025,10.39,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195098,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1988-08-01,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195098,8.58,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195107,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1988-08-22,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195107,10.53,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195140,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1988-10-03,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195140,7.97,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195190,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1988-11-14,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195190,7.64,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195195,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1988-11-21,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195195,9.67,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195211,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1988-12-12,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195211,12.5,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195241,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1989-01-17,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195241,10.75,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195247,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1989-01-30,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195247,9.44,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195266,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1989-03-13,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195266,6.56,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195331,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1989-06-19,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195331,7.99,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195343,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1989-06-26,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195343,6.64,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195367,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1989-07-31,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195367,6.29,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195374,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1989-08-07,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195374,6.16,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195400,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1989-08-28,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195400,6.66,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195411,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1989-09-11,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195411,5.82,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-5,MSGC_WQ_2-5,Not Assigned,,,,US,,107,080302030403,34.2366284,-89.9093076,195419,,Field Msr/Obs,Water,,,,,,,,,,,,,,,1989-09-18,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,195419,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
